UserID,ItemID,Rate,TypeItem
17397,fff,3,Good
14302,aig,3,Bad
16784,adf,5,Bad
17494,iib,2,Good
15238,ieb,2,Good
16969,cac,5,Bad
16185,aef,2,Good
11533,dcg,3,Good
16448,hcg,5,Bad
16350,caf,2,Bad
12388,fai,3,Good
19240,faa,5,Good
14041,gcc,4,Good
14142,aeh,2,Bad
16671,hbf,3,Good
19054,bac,1,Good
12090,eca,4,Good
19077,haf,5,Bad
16086,fgi,3,Good
17958,iii,1,Bad
12802,fah,5,Good
12955,fei,2,Bad
19776,bda,4,Good
16613,fhc,4,Bad
17019,fgi,3,Good
13443,bbe,2,Good
16153,ice,5,Good
14072,fdb,4,Good
12105,bhf,1,Good
16363,hgh,5,Bad
15514,dge,4,Bad
12835,ddd,1,Bad
14639,hce,4,Bad
19936,dgf,4,Bad
16823,bbh,2,Bad
10883,edf,2,Good
19079,aad,2,Good
14369,ifb,5,Good
11885,hib,2,Good
19754,fbh,3,Bad
11767,cia,5,Good
15892,iai,3,Bad
17483,aac,5,Good
18615,hef,4,Bad
14482,hbb,1,Bad
19438,abd,2,Good
16157,ada,1,Good
11578,fge,3,Bad
19136,ecd,4,Good
19419,eed,5,Good
13627,bbc,1,Bad
19120,ecb,4,Bad
14554,eeg,2,Bad
15384,hbb,1,Good
12481,aib,5,Bad
11423,gfa,5,Good
15401,bee,3,Good
15132,ehc,5,Bad
10185,bec,3,Bad
14841,iea,1,Bad
19565,iab,3,Bad
19974,hfd,5,Good
16022,ieb,5,Good
17327,aei,5,Good
16008,ddd,2,Bad
10167,acf,5,Good
18614,hhf,3,Good
18843,gci,1,Good
17723,fda,3,Bad
18187,dgf,4,Bad
18475,gif,1,Good
11656,agf,4,Good
18845,iec,4,Bad
19974,cdi,2,Bad
16669,hgg,4,Good
18571,ehb,2,Good
19726,ghi,4,Good
13382,ccg,5,Good
12441,gbf,3,Bad
19663,cie,2,Bad
14285,dac,1,Good
18024,hhh,4,Good
19034,hci,1,Bad
18497,cie,2,Bad
12644,bid,3,Bad
12059,cbe,3,Bad
10074,ehe,1,Bad
15678,fbe,1,Good
10665,hih,4,Bad
19922,caf,1,Bad
14029,adg,5,Bad
13290,dia,4,Good
10176,cfi,1,Bad
15356,fbc,2,Good
18246,ige,2,Bad
11230,cfc,5,Good
18312,efc,1,Bad
11415,afi,2,Bad
11084,hge,2,Good
15187,gfb,3,Good
13857,aca,4,Bad
18447,fbf,3,Good
16238,caf,3,Bad
14677,icg,3,Good
12923,dic,2,Bad
19319,fbg,2,Bad
12398,fei,1,Bad
18708,ifg,2,Bad
13527,egb,1,Good
13808,aad,2,Bad
11703,ibh,1,Bad
16743,afi,5,Bad
17883,fid,5,Good
18208,cbc,4,Bad
19601,eah,2,Good
19696,aea,1,Bad
19104,bec,4,Good
14956,bie,1,Bad
16154,bfb,3,Good
12774,chg,3,Bad
12374,aba,4,Bad
19153,dbe,4,Good
14301,hha,1,Good
15756,ggf,5,Bad
10372,fgi,3,Good
16449,gbe,4,Bad
15862,dhc,3,Bad
15968,bgg,3,Bad
13620,hdi,1,Good
12825,cbb,2,Good
11429,cdg,4,Bad
12588,gba,4,Good
11709,bda,5,Good
11906,gbe,4,Bad
18143,hah,4,Bad
10474,gbg,3,Good
16483,chg,4,Good
18878,acd,1,Bad
16465,gia,5,Bad
14705,ifa,2,Bad
10832,hhd,1,Good
17393,ifg,1,Bad
16494,cca,3,Bad
18148,fic,4,Good
17438,ieg,3,Good
13618,beg,4,Good
16407,eah,5,Bad
19213,eed,1,Bad
10059,fcd,4,Bad
17258,dia,3,Good
12251,hda,5,Bad
19119,gef,5,Bad
13361,dee,3,Bad
17326,egb,5,Bad
10341,eaa,5,Bad
13479,ehd,1,Good
18674,dia,1,Good
10170,eci,3,Bad
13153,ibe,2,Bad
11908,cff,2,Good
12960,ddi,4,Good
18580,bfc,5,Good
14098,acd,1,Bad
19439,agd,3,Bad
15043,gag,2,Good
18618,ihd,4,Good
19224,cdc,5,Good
15387,hia,3,Good
19086,aie,5,Bad
11267,dhi,2,Good
16330,gef,3,Good
13921,aec,1,Good
12463,egb,2,Bad
19064,igg,3,Good
15412,iba,2,Bad
10934,dbe,3,Good
10836,iae,4,Bad
13987,dhf,5,Good
17708,dhc,5,Good
10709,bca,1,Bad
19364,daa,1,Good
11749,gcf,1,Bad
10430,iii,3,Bad
17546,dgd,2,Bad
19300,dbb,4,Good
17684,hfi,3,Bad
17397,bed,1,Bad
15979,aef,4,Bad
15907,ehh,4,Good
13638,aid,4,Good
19370,hic,5,Bad
15277,cbh,4,Bad
13789,eef,1,Bad
12729,ehc,4,Good
19629,gde,4,Good
16734,cca,3,Good
17895,gaa,3,Good
18864,efc,3,Good
15295,dfb,3,Good
11450,ica,5,Bad
18654,bah,1,Bad
12171,eef,2,Bad
11026,edi,4,Good
12910,ihe,1,Good
15393,gea,1,Good
14725,bie,2,Bad
11139,eac,2,Bad
19627,efd,2,Good
19665,cbi,2,Good
13111,gei,4,Good
15540,hdd,1,Bad
13990,ccf,4,Good
19034,ehe,5,Good
17759,cha,5,Bad
13190,fhd,4,Good
10085,agf,5,Good
17725,bhf,3,Good
15984,fca,5,Bad
15033,eib,2,Bad
15309,eib,4,Good
13547,afc,2,Bad
11344,caa,1,Bad
17534,fgb,5,Bad
11059,eei,3,Bad
12057,ede,2,Good
18481,ifh,3,Good
16428,ibg,5,Good
15971,deg,3,Bad
12921,hgh,4,Good
19078,cia,5,Bad
16515,igf,4,Bad
17354,fbd,5,Good
13903,gae,3,Bad
18893,aac,1,Good
14370,ceg,3,Good
16567,afh,2,Bad
15543,bcd,4,Bad
10839,bfa,3,Good
18775,dab,2,Bad
12751,edg,2,Bad
15749,abd,4,Good
10936,eea,3,Good
14572,fgh,4,Good
10682,fch,4,Good
15112,iaf,3,Bad
14823,bbf,2,Bad
12410,fgc,5,Bad
11997,gab,4,Bad
18623,iad,1,Bad
18540,hcb,1,Good
13877,iag,2,Bad
16305,hfd,5,Bad
14174,eag,5,Good
19591,ccb,1,Good
11367,chb,4,Good
15213,bgb,2,Bad
10886,fdi,4,Good
17888,idh,4,Bad
17094,ecd,4,Good
12990,dai,1,Bad
14406,hac,4,Good
18890,agf,2,Good
17068,dfb,3,Good
11510,fih,4,Bad
16729,egd,3,Bad
13986,acd,1,Good
19840,eea,5,Good
14140,bac,2,Bad
15144,bdh,2,Bad
11168,hib,3,Good
16002,hcb,2,Bad
11107,eai,3,Good
16555,dgc,4,Good
14463,afc,4,Bad
12812,deg,3,Good
17316,ecc,5,Good
10959,cgb,1,Good
11855,ggh,4,Bad
10859,hgc,5,Bad
14564,iag,2,Good
19465,hih,2,Bad
12117,dgg,3,Good
13510,ifa,3,Bad
11707,ahe,4,Bad
10534,hia,1,Good
17147,aaa,2,Bad
18647,iih,5,Bad
15031,dbf,2,Good
19008,eae,4,Bad
14314,abh,1,Good
11504,gaf,4,Bad
17806,cfb,5,Good
18762,aic,1,Bad
13735,egf,2,Good
11872,hfa,2,Good
15459,dgi,1,Bad
19858,dea,5,Bad
18739,eag,1,Bad
19795,ahf,3,Bad
19318,bih,2,Bad
19382,iib,2,Bad
17419,igb,4,Bad
10582,ace,1,Bad
14146,dda,2,Bad
16457,dfi,5,Good
12787,baf,4,Good
11665,geb,1,Good
15745,ebc,5,Bad
14418,hgc,5,Bad
12421,aaf,3,Bad
13869,bdi,5,Good
15586,iib,1,Good
12025,bga,1,Bad
12393,feb,1,Bad
12550,dac,3,Bad
16537,ggb,4,Bad
12129,bdg,2,Bad
19902,eeh,3,Good
14589,afa,4,Bad
13679,afb,2,Bad
11027,geg,4,Good
13951,fea,4,Bad
18872,fhf,4,Bad
16008,dih,3,Bad
11823,dgc,3,Good
12223,cee,3,Good
10695,cdg,4,Good
14319,eaf,4,Bad
17756,idf,4,Bad
15018,ifi,3,Bad
14315,cce,4,Bad
16784,ihe,4,Good
16023,hie,2,Bad
15559,hhh,1,Bad
14385,dhh,1,Good
15661,eih,5,Good
10189,dgg,4,Bad
19937,dhg,1,Good
18079,hcf,1,Good
13007,aea,4,Good
17995,eeh,5,Bad
15325,hfe,5,Bad
16889,edh,4,Bad
14748,add,3,Bad
10254,ccc,1,Bad
12797,dai,1,Bad
16760,cfa,1,Good
14632,ecb,3,Bad
18254,bbg,4,Good
18259,ccc,3,Good
13199,fba,4,Good
17575,dgd,1,Bad
16077,dci,1,Bad
12030,iii,2,Good
11489,eea,3,Bad
17535,eba,1,Good
14944,idd,4,Bad
12277,bdg,3,Good
13685,fcf,1,Bad
15554,fce,1,Bad
15167,deb,1,Good
19216,edh,4,Good
18527,eeg,3,Bad
10588,cei,2,Good
13892,ieh,2,Good
11420,dcc,2,Bad
14579,ehb,4,Good
19272,bce,3,Bad
14115,hdf,5,Bad
14588,hge,3,Bad
14800,fde,5,Good
14697,dcc,3,Good
19642,bfb,3,Bad
11008,dei,5,Good
11018,cga,2,Good
11728,ebi,3,Good
13424,iad,2,Good
10672,add,1,Bad
18412,ceh,2,Good
19257,gbg,2,Bad
10504,dib,2,Bad
15798,dif,3,Bad
11949,ghf,5,Good
10683,dbc,4,Good
10608,gea,4,Bad
14304,dah,1,Good
12879,dgi,1,Good
16382,bfh,4,Bad
11195,cef,3,Bad
18388,cag,4,Good
16923,icc,2,Good
16549,cgh,4,Bad
10749,cfg,2,Bad
16232,bfg,2,Bad
10919,ghe,2,Good
13501,ceg,2,Bad
15286,abh,2,Bad
10989,bee,2,Good
11695,ccb,3,Bad
10379,hii,5,Bad
18583,dgg,1,Bad
16647,hbf,5,Bad
10937,cfe,4,Bad
18090,bea,5,Good
12714,eee,1,Bad
16923,ebd,3,Bad
16690,ieb,1,Bad
18141,aid,1,Bad
10711,bia,1,Good
12169,abg,2,Good
12057,gfh,5,Bad
17742,deh,5,Good
10979,agi,5,Bad
16946,gha,4,Bad
16742,eii,4,Good
13751,edc,1,Bad
16847,gga,4,Good
11154,hag,4,Bad
14564,ecd,4,Bad
11411,dff,4,Good
17684,agg,5,Bad
12515,ihi,1,Bad
14764,dca,5,Good
16570,aic,2,Bad
12366,ggg,5,Good
11469,ccc,5,Bad
10842,abg,1,Good
16422,fbg,5,Bad
12670,fah,1,Good
16287,gga,1,Bad
16759,dba,5,Good
14077,gdg,5,Good
18362,dbg,1,Good
15620,dif,1,Good
10281,cae,1,Bad
19355,afb,4,Good
18971,gaf,4,Good
15937,ibc,5,Good
19978,eff,4,Good
14142,gai,1,Good
14844,gfb,2,Bad
17404,fff,3,Good
18791,hcb,2,Bad
15424,idd,2,Good
19428,eeh,4,Good
12794,dff,5,Bad
18187,fbg,2,Bad
15378,dfe,1,Bad
15387,cig,5,Good
19680,gag,4,Bad
11691,hfh,5,Good
18716,efi,5,Bad
11074,aei,3,Good
15795,fic,4,Bad
15775,hhg,1,Bad
10524,bab,3,Good
17525,agd,2,Good
10127,iig,1,Good
16651,ahe,3,Good
12673,fde,4,Good
11481,ahd,3,Good
11761,bii,1,Good
19770,fdd,5,Bad
19996,idi,4,Good
16814,aeb,5,Bad
10801,hcc,1,Bad
16594,bfa,3,Bad
19404,chb,5,Bad
12472,aha,3,Good
15834,eia,1,Bad
18849,ife,5,Bad
17192,ceb,5,Good
18298,icf,4,Bad
16419,eae,5,Bad
14067,bgi,2,Good
14994,ccd,2,Bad
16700,bgg,4,Bad
19503,cii,3,Bad
18368,bab,5,Bad
15023,bgg,2,Good
14727,eaa,2,Bad
11973,eci,1,Good
13357,iib,5,Good
15104,deh,1,Bad
19548,dfb,4,Good
11641,cdg,5,Bad
12957,ghb,5,Bad
18962,efc,2,Good
10749,efe,1,Bad
17313,chd,5,Good
17878,did,3,Good
16720,cga,5,Bad
11858,eec,4,Bad
14610,faa,5,Bad
14381,hah,4,Good
12083,abg,5,Good
12541,hfg,2,Bad
16156,gai,5,Bad
13644,aia,3,Bad
18169,gha,3,Good
16118,dbc,4,Good
17290,egc,3,Bad
11862,aib,3,Good
18774,cbb,1,Bad
19791,ghb,2,Bad
18556,ddg,2,Bad
10786,ffa,2,Good
19306,hfh,4,Bad
12883,hcf,4,Good
13814,aic,2,Good
12696,fdi,5,Good
17690,fic,1,Bad
17009,ifb,3,Bad
19036,geh,2,Good
13191,hib,4,Good
13364,cdc,3,Bad
10197,hdb,2,Good
18090,gfi,1,Good
16924,abc,1,Good
19751,ehh,1,Good
16728,bgh,3,Bad
12895,fgf,2,Bad
15059,eii,1,Good
17721,hdh,3,Good
16557,fha,3,Good
12596,afc,2,Good
13614,bie,2,Bad
18679,hbf,1,Bad
19474,gfc,3,Bad
14407,aeh,3,Bad
16287,efa,5,Good
10407,gca,3,Bad
16938,ddd,2,Good
10430,ddf,2,Bad
19716,dic,2,Bad
16278,dgd,4,Good
12515,eib,3,Good
17672,dih,3,Bad
18031,add,2,Good
19751,ihe,2,Bad
12697,dgb,1,Bad
17284,fai,3,Bad
10922,eec,3,Good
17166,cbf,3,Bad
15027,cai,2,Bad
16030,hef,5,Good
10860,ahb,1,Bad
19979,hcb,4,Bad
16738,gbf,3,Good
18438,aic,3,Good
12517,iie,2,Bad
12970,deb,3,Good
11225,ebd,1,Good
15019,adh,3,Good
13317,hdd,4,Bad
17881,ggf,2,Bad
15912,ahf,4,Good
14861,hhi,3,Good
13873,ibe,4,Good
16876,ifd,4,Good
16707,ahh,4,Good
10030,bia,5,Bad
16735,dhb,2,Good
18643,ghi,2,Good
14043,fcc,1,Good
15062,aee,2,Good
16394,ibg,1,Bad
10716,abe,4,Bad
16176,fib,5,Bad
19463,cdf,2,Bad
13394,hfc,3,Good
11246,cah,2,Bad
15107,fgh,2,Good
16315,acg,1,Bad
15047,gba,1,Good
10473,cgc,2,Good
10708,cbf,2,Good
17384,dgf,4,Good
13338,gba,5,Bad
17041,gba,3,Bad
11588,did,3,Bad
14287,gde,1,Bad
16146,hfi,5,Good
11405,ich,2,Good
15341,bch,2,Bad
16559,gee,4,Good
19631,acf,1,Bad
18788,fgd,2,Bad
13683,dbf,5,Good
17997,aih,5,Bad
19573,dfb,5,Good
14711,ghe,3,Good
13208,eid,4,Good
14148,dih,1,Bad
15757,caf,2,Bad
17277,bdg,4,Good
16593,fff,3,Good
15887,fga,4,Good
17776,aeb,5,Bad
19284,aia,2,Bad
17823,gag,3,Good
19822,dea,5,Bad
17522,cgf,2,Good
11037,bgc,1,Good
13555,cag,5,Good
14486,cdg,2,Good
15976,efg,5,Good
13206,ifi,4,Bad
14463,hca,2,Good
16006,ihe,4,Good
10442,cia,2,Bad
18700,cae,2,Bad
15499,hhh,3,Bad
12673,acb,4,Good
15280,ifg,4,Bad
18101,gfg,4,Bad
13910,gde,3,Bad
17162,chc,3,Good
19527,hbb,3,Bad
13814,bif,1,Good
15654,iac,4,Good
11599,fah,5,Bad
18924,agf,2,Bad
19236,hef,2,Good
12360,fcd,5,Good
12880,iah,3,Bad
14068,ide,3,Bad
16595,ccb,2,Good
16714,ffh,5,Good
17028,dhc,5,Good
14054,egh,3,Good
11382,dai,1,Bad
10765,ggd,3,Good
12280,edh,5,Bad
11043,hdg,1,Good
12450,bhf,3,Bad
19621,afi,1,Bad
18028,dci,4,Good
12940,bbd,2,Good
16063,iea,4,Bad
13864,had,3,Bad
19276,cdi,5,Bad
12685,edf,5,Good
10410,dfc,5,Good
19294,igd,3,Bad
15462,egd,5,Good
14881,hfd,3,Bad
16479,aef,2,Bad
19983,ghg,5,Good
19779,cif,3,Bad
15069,fhc,4,Good
14125,cbb,1,Bad
18910,ifa,5,Bad
17155,eaa,4,Bad
13036,ihd,3,Bad
15841,cci,5,Good
10565,fde,4,Bad
17937,ihc,3,Good
11616,bhe,3,Bad
18895,gbe,5,Good
13464,agd,3,Good
15649,heb,1,Bad
12600,had,5,Good
15854,cfc,1,Good
11347,ihd,3,Bad
19737,dii,5,Good
13304,adc,1,Bad
16962,fgh,5,Bad
15456,iai,5,Bad
11760,fbg,1,Good
10152,hhh,3,Bad
14377,aae,5,Good
16868,ece,2,Bad
17463,ahd,2,Bad
15026,dif,4,Good
14783,ffe,4,Good
14187,ifb,3,Bad
10782,ihe,3,Good
13039,gef,2,Bad
11943,bhe,5,Bad
11643,dfg,4,Bad
14232,dae,5,Good
10869,afb,1,Bad
18743,ggh,2,Good
19369,fda,1,Good
15384,ahi,4,Good
15070,ffe,5,Good
16704,cbc,2,Bad
10142,hig,2,Bad
19566,heb,4,Good
15228,dic,5,Good
12798,ffi,4,Bad
14362,bfh,4,Good
12290,hie,2,Bad
10000,fgb,3,Good
12046,hff,2,Good
12452,fbg,1,Bad
19205,gag,5,Bad
18774,bhh,1,Good
11209,gec,1,Bad
11736,ecd,3,Good
17265,fba,4,Bad
13898,aih,2,Bad
18936,idg,5,Bad
13793,gbg,3,Good
12275,hai,4,Good
18294,eih,1,Bad
12420,die,5,Good
16163,hia,2,Bad
17462,fed,2,Bad
19241,hbg,5,Bad
13592,cah,4,Bad
16056,fgg,5,Good
12847,gff,5,Good
19182,dai,3,Good
18170,abh,3,Good
12523,hgd,4,Bad
19143,dci,5,Good
10537,icc,4,Good
14366,igb,4,Good
14582,abi,3,Bad
10649,eac,3,Bad
17675,bhf,2,Good
17801,agf,3,Good
18224,bfd,3,Good
17329,hhd,4,Bad
12634,gif,3,Good
14964,gfa,3,Bad
18154,aae,4,Good
19295,cii,4,Good
13074,bbd,4,Bad
11517,afb,1,Bad
16854,haa,4,Good
15844,aic,2,Good
17998,dib,4,Good
14485,efb,2,Bad
19913,ahf,3,Good
13910,iff,3,Good
11182,afe,2,Bad
12307,dcc,5,Bad
12232,ffg,1,Good
14407,gci,4,Bad
18633,gge,4,Good
16133,hid,3,Good
14659,bcf,3,Bad
16322,ihf,3,Bad
13164,ebf,4,Good
15578,dif,4,Bad
18945,gii,1,Bad
11711,igg,2,Good
16535,deb,3,Bad
16436,gcc,1,Bad
17492,bia,5,Bad
14124,aid,3,Bad
15232,agi,3,Good
18148,afc,5,Bad
17908,ied,5,Bad
17720,ica,3,Good
12411,bbb,1,Bad
14987,fhi,2,Good
18196,gaf,5,Good
17483,hac,3,Good
11697,idg,2,Bad
10241,hgh,3,Good
11594,dcb,2,Bad
10540,hdb,3,Bad
10805,eae,3,Bad
10458,ege,1,Good
15145,dfh,4,Bad
13229,gdg,3,Good
18982,aha,3,Bad
13986,fcb,3,Good
19178,gcc,2,Bad
10166,ecb,4,Good
11966,fhi,5,Bad
13627,eii,3,Bad
19253,gai,5,Good
14837,gcd,4,Bad
19705,abg,2,Bad
10197,gbg,2,Bad
12675,hge,3,Good
17102,ifc,3,Bad
15099,dda,2,Good
10560,dda,4,Good
15516,fgg,4,Good
15643,bie,4,Good
11443,gcg,5,Good
16514,gih,3,Bad
17667,ibd,5,Good
14266,ige,4,Bad
17571,ibg,1,Bad
11320,hea,3,Bad
12540,idg,5,Bad
13833,dhf,3,Good
17217,bda,1,Good
15664,cdd,1,Bad
10903,aai,1,Good
16915,dff,5,Good
11486,gea,1,Bad
19191,ffi,2,Good
17761,fbc,3,Good
18846,bdh,5,Bad
11326,ibc,4,Good
14472,eif,1,Bad
17433,idf,3,Bad
12264,caf,1,Good
17137,aee,3,Good
12627,iea,3,Good
11699,acb,2,Good
13025,ige,1,Good
19687,agb,1,Good
11462,iid,5,Good
11894,hac,3,Good
16892,efh,5,Good
11776,ddh,3,Good
17822,hih,2,Bad
13169,gdd,5,Good
11684,bbd,4,Bad
11440,fgb,2,Bad
14135,igi,3,Good
13086,idc,2,Bad
12692,fed,4,Good
12656,ccd,5,Good
11115,bba,1,Good
16512,die,3,Good
14213,bga,2,Bad
14006,cbg,1,Good
19834,iii,4,Good
11195,ceb,3,Bad
14322,icc,4,Good
10110,fid,1,Good
16023,afb,5,Good
15051,hbh,1,Bad
10834,fac,4,Good
17927,eeb,4,Good
15874,egi,4,Bad
12612,bfc,5,Good
12360,aaf,4,Good
19652,ici,5,Bad
17021,hbb,5,Bad
19103,ahe,3,Good
10943,daf,3,Bad
11425,fgd,5,Bad
19284,gid,2,Good
19246,cah,5,Bad
17868,edg,2,Bad
12350,eff,5,Good
19862,gbg,5,Good
10824,ied,5,Bad
15087,gbg,5,Good
11421,eeb,1,Bad
19854,hgb,2,Bad
10090,gic,5,Good
11880,hgg,3,Bad
12975,bac,4,Good
11706,fff,1,Bad
16041,hec,1,Bad
12546,dii,4,Good
11654,bbh,2,Bad
18566,eai,5,Bad
18859,aed,2,Good
15435,bch,1,Bad
13857,fef,5,Bad
19232,deg,5,Good
14104,fci,4,Good
13770,aii,5,Bad
13596,gii,1,Good
14848,eih,4,Good
12113,dea,5,Good
10443,cbi,5,Good
18750,aec,2,Good
17819,eib,4,Bad
16363,fed,5,Bad
11496,bha,4,Bad
16470,efc,4,Good
16741,fei,1,Good
19475,heb,3,Good
18073,hcg,3,Bad
18498,cha,3,Good
10616,eah,5,Good
13251,fgi,3,Good
10577,hfa,3,Bad
11887,ahe,1,Bad
17286,idd,2,Good
15764,dag,5,Good
10654,bbb,5,Good
16102,eie,3,Bad
17914,cdi,1,Good
12793,bcg,4,Good
14180,fca,3,Good
19889,ggh,5,Bad
19226,hfg,2,Bad
18170,iah,5,Good
14992,gff,2,Bad
10886,iia,5,Good
10103,eif,2,Bad
17938,hcf,3,Good
19080,bci,1,Good
13106,ieb,1,Good
19215,aba,5,Bad
19754,ada,5,Bad
15619,acc,1,Bad
10640,idh,2,Good
18052,cgb,3,Good
18161,cbh,3,Good
12639,dcf,1,Good
19947,bai,4,Bad
14972,hgg,4,Bad
12523,hab,1,Bad
16376,hag,4,Bad
17575,edg,2,Bad
13953,gig,2,Bad
19136,chi,2,Good
12340,eif,4,Bad
12890,fhh,3,Bad
14913,iac,5,Bad
10652,cdh,5,Bad
17097,icg,3,Bad
12321,bag,2,Bad
19139,cha,3,Bad
14754,ceb,2,Good
19522,gaf,2,Good
16427,aff,5,Good
14466,cfe,4,Bad
13140,hec,3,Good
17442,fdh,5,Bad
17989,bbd,1,Bad
19814,fed,5,Good
14981,dbi,3,Good
11329,dcf,3,Good
14854,eig,3,Bad
17183,fgb,3,Bad
14899,ibf,5,Bad
14781,geb,4,Good
17548,gde,5,Bad
18972,cie,2,Good
17671,aai,3,Bad
14231,ddb,4,Bad
16206,gdi,2,Bad
14486,gdb,5,Good
19002,aei,1,Bad
11195,bgh,5,Good
19634,ghf,2,Good
16384,bgc,1,Bad
15514,hcd,5,Bad
12523,igc,3,Good
17360,gdb,3,Bad
16627,cgg,2,Bad
19594,heg,1,Good
19789,fgi,5,Good
19205,dab,4,Good
12227,bhg,4,Bad
10041,cbf,5,Bad
11970,fii,5,Good
17005,hbe,4,Good
13360,ibg,4,Good
12831,dbh,5,Good
18516,hif,3,Bad
18776,ife,2,Good
18664,gib,4,Bad
19627,bhf,1,Bad
10050,bib,1,Good
16411,ghh,2,Good
14573,iih,3,Bad
13418,cbh,4,Good
17412,aeh,4,Good
19650,fce,2,Good
12985,hfi,5,Bad
17248,hea,3,Bad
17165,cfe,2,Bad
13252,fid,5,Good
16457,ibd,3,Bad
19827,ife,3,Bad
10246,hcg,4,Good
16419,iae,2,Good
19220,egh,1,Good
12560,gee,1,Bad
17036,acd,5,Bad
11125,adg,3,Bad
19789,cef,1,Bad
19851,bab,1,Bad
18763,ahh,5,Good
15931,afe,3,Bad
19597,hhg,4,Bad
19045,hge,3,Bad
10464,ccc,5,Good
15112,ica,5,Good
10367,fii,5,Bad
13323,acb,1,Bad
15782,afb,5,Good
11611,aic,2,Good
13889,bhc,3,Bad
12863,hbh,4,Bad
14148,cgb,3,Bad
16632,fhg,1,Bad
19767,gia,3,Bad
10364,fcb,5,Good
16850,fbd,4,Good
13135,acb,4,Bad
10183,fcb,3,Good
13633,hhf,5,Bad
10851,dhi,2,Good
11208,egg,1,Bad
15951,aae,4,Bad
15963,aei,3,Good
16989,cfg,1,Bad
11017,ihf,1,Good
11154,egc,1,Good
15976,iih,2,Bad
18195,gae,3,Good
13818,efb,3,Bad
15644,feh,1,Good
14100,idb,2,Good
16259,ddi,1,Bad
17955,iee,4,Good
16345,fhh,1,Good
17941,afe,3,Bad
18127,ddh,1,Bad
10355,ghf,1,Good
11407,fha,2,Bad
12121,fae,4,Bad
17529,ebf,1,Good
10915,bdf,1,Good
14626,cce,1,Good
19212,ddh,1,Bad
12178,aad,3,Good
12243,afh,3,Bad
17566,fah,5,Good
10144,fcg,1,Bad
19680,gih,2,Good
14059,agf,3,Bad
11350,eia,3,Bad
14404,ddc,5,Good
19704,deh,5,Good
10079,baa,5,Bad
18255,agc,4,Good
15090,fhe,2,Good
10919,dba,4,Good
10779,bfe,2,Good
18828,cgh,3,Good
17789,agh,4,Bad
10348,aad,5,Bad
14529,bci,2,Bad
19299,iec,5,Good
19110,ihg,1,Good
11555,bhc,1,Bad
19478,bci,2,Good
14673,fhi,4,Good
11763,iac,3,Good
18447,bbc,2,Bad
12194,hcd,4,Good
14634,aif,5,Bad
19996,iei,5,Bad
19537,dga,2,Good
17507,ade,4,Good
13767,aga,4,Good
10083,hgf,5,Bad
12327,eee,2,Bad
13356,chc,1,Good
18684,gab,1,Good
15331,gca,3,Good
15605,igd,5,Good
12760,hac,4,Good
18776,hdd,4,Bad
10215,chg,3,Bad
14564,iga,5,Good
10811,iid,2,Bad
14686,hgb,5,Good
17488,hcc,2,Good
11026,bcd,2,Good
11415,bbe,2,Good
17518,hff,2,Good
10133,abc,4,Bad
18044,hbd,4,Bad
13751,dgc,3,Bad
11916,gdg,5,Good
17268,bac,1,Good
17032,dfh,2,Bad
18989,gbe,4,Good
10855,ihg,4,Bad
13775,ccc,2,Bad
12137,chd,1,Good
12005,abe,4,Bad
13451,bcf,4,Bad
11537,ceb,3,Good
12009,gdc,4,Good
11396,bec,3,Good
11825,acf,2,Good
14593,efi,5,Good
10619,iga,1,Good
12713,ech,5,Good
12022,hia,2,Bad
13509,dee,1,Bad
12763,caf,5,Good
10547,ech,1,Bad
18836,bhd,1,Good
17489,add,1,Good
18644,gdb,5,Good
15405,beb,1,Good
15865,gbf,2,Good
15658,dcg,2,Bad
10466,bec,3,Bad
19278,gah,3,Bad
16691,dcg,3,Good
16290,fia,2,Bad
16037,hfh,2,Good
16191,cba,2,Bad
19592,fbg,1,Bad
15706,acb,3,Bad
12911,fef,1,Good
15466,ada,1,Bad
16663,bii,5,Bad
10265,ddf,3,Bad
12347,eab,4,Good
12974,ehe,2,Good
13663,fab,4,Bad
13444,fei,4,Bad
13684,acg,4,Bad
15403,hhg,1,Good
11107,gbd,3,Bad
14598,eca,2,Good
12121,ede,1,Good
15160,gdd,3,Bad
19190,bci,4,Bad
14582,ccc,2,Bad
19385,dcb,3,Good
14945,ahi,2,Bad
18289,ifh,3,Good
10182,icg,3,Good
11151,hhf,1,Good
12145,gbf,2,Bad
16490,agg,2,Bad
16373,bca,5,Bad
18854,efa,1,Good
10173,fee,4,Bad
14117,feh,1,Bad
12224,hai,3,Good
16950,ihh,3,Bad
17107,hae,2,Good
19365,fdb,4,Good
13432,bfd,2,Good
10822,idc,5,Bad
13822,eha,2,Good
10443,cib,2,Good
19969,bgg,4,Good
13747,dfe,4,Bad
18655,gbe,5,Bad
14506,hcf,4,Good
17892,aci,4,Good
14863,fee,4,Good
17931,fce,4,Good
15721,cgg,5,Good
14775,egg,3,Good
19654,hei,1,Bad
13074,gdg,4,Bad
17024,fga,4,Bad
16858,cgh,2,Bad
17484,dei,4,Good
12485,ffb,5,Good
19076,eef,4,Good
11805,cbg,1,Bad
12261,gch,5,Bad
19056,fff,2,Good
16766,bda,4,Bad
11261,iia,1,Good
15882,baa,4,Bad
17266,gia,2,Good
18294,abe,5,Good
15052,cgb,2,Good
13546,fbe,2,Good
19225,eeh,1,Bad
18449,daf,2,Good
